Wrd,posAsm,posEng,IdeaID,Meanings
never,ক্ৰিয়া বিশেষণ,Adverb,5732,"কস্মিন,কস্মিনকালে,কোনোকালে,কদাচিৎ"
willingly,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
intentionally,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
knowingly,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
wittingly,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
deliberately,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
voluntarily,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
consciously,ক্ৰিয়া বিশেষণ,Adverb,5762,"জ্ঞানতঃ,জ্ঞানপূৰ্বক,জানি-শুনি,জ্ঞাতসাৰে"
continuously,ক্ৰিয়া বিশেষণ,Adverb,5824,"অনৱৰত,ধাৰাবাহিকভাৱে,নিছিগা ধাৰে,ধাৰাবাহিকৰূপে"
ceaselessly,ক্ৰিয়া বিশেষণ,Adverb,5824,"অনৱৰত,ধাৰাবাহিকভাৱে,নিছিগা ধাৰে,ধাৰাবাহিকৰূপে"
incessantly,ক্ৰিয়া বিশেষণ,Adverb,5824,"অনৱৰত,ধাৰাবাহিকভাৱে,নিছিগা ধাৰে,ধাৰাবাহিকৰূপে"
continually,ক্ৰিয়া বিশেষণ,Adverb,5824,"অনৱৰত,ধাৰাবাহিকভাৱে,নিছিগা ধাৰে,ধাৰাবাহিকৰূপে"
constantly,ক্ৰিয়া বিশেষণ,Adverb,5824,"অনৱৰত,ধাৰাবাহিকভাৱে,নিছিগা ধাৰে,ধাৰাবাহিকৰূপে"
fully,ক্ৰিয়া বিশেষণ,Adverb,5917,"তমাম,পূৰাকৈ,অটুটকৈ,আটুটকৈ"
completely,ক্ৰিয়া বিশেষণ,Adverb,5917,"তমাম,পূৰাকৈ,অটুটকৈ,আটুটকৈ"
quite,ক্ৰিয়া বিশেষণ,Adverb,5917,"তমাম,পূৰাকৈ,অটুটকৈ,আটুটকৈ"
quite so,ক্ৰিয়া বিশেষণ,Adverb,6037,হয় নিশ্চয়!
widely,ক্ৰিয়া বিশেষণ,Adverb,6076,"বিস্তাৰিতভাৱে,elaborately"
elaborately,ক্ৰিয়া বিশেষণ,Adverb,6076,"বিস্তাৰিতভাৱে,widely"
secretly,ক্ৰিয়া বিশেষণ,Adverb,6120,"অপ্ৰকাশ্যে,মনে মনে,গোপনে,গুপুতে"
everywhere,ক্ৰিয়া বিশেষণ,Adverb,6212,"সৰ্বত্ৰ,সকলোতে,সৰ্ব্বত্ৰ,সৰ্ব্বস্থানত"
perhaps,ক্ৰিয়া বিশেষণ,Adverb,6342,"হয়তো,হবলা,সম্ভৱতঃ,কিজানি"
possibly,ক্ৰিয়া বিশেষণ,Adverb,6342,"হয়তো,হবলা,সম্ভৱতঃ,কিজানি"
probably,ক্ৰিয়া বিশেষণ,Adverb,6342,"হয়তো,হবলা,সম্ভৱতঃ,কিজানি"
safely,ক্ৰিয়া বিশেষণ,Adverb,6345,"ভালে,কুশলে,মঙ্গলে,ভালে-ভালে"
firstly,ক্ৰিয়া বিশেষণ,Adverb,6407,"প্ৰথমে,প্ৰথমতে,পোনেই,আদিতে"
at first,ক্ৰিয়া বিশেষণ,Adverb,6407,"প্ৰথমে,প্ৰথমতে,পোনেই,আদিতে"
secondly,ক্ৰিয়া বিশেষণ,Adverb,6408,দ্বিতীয়তে
thirdly,ক্ৰিয়া বিশেষণ,Adverb,6409,তৃতীয়তে
upstream,ক্ৰিয়া বিশেষণ,Adverb,6412,"উজাই,উজনিমুৱা,উজনিমুৱাকৈ"
confidently,ক্ৰিয়া বিশেষণ,Adverb,6587,"হাঁঠি,ডাঠি,দৃঢ়ভাৱে,হাঁফি"
boldly,ক্ৰিয়া বিশেষণ,Adverb,6587,"হাঁঠি,ডাঠি,দৃঢ়ভাৱে,হাঁফি"
successively,ক্ৰিয়া বিশেষণ,Adverb,6734,"ক্ৰমশঃ,অনুক্ৰমে,ক্ৰমান্বয়ে,ক্ৰমে"
unanticipatedly,ক্ৰিয়া বিশেষণ,Adverb,6782,অতৰ্কিতে
unknowingly,ক্ৰিয়া বিশেষণ,Adverb,6788,"অজানিতে,অজ্ঞাতসাৰে,এনাভুৱাকৈ,নজনাকৈ"
inadvertently,ক্ৰিয়া বিশেষণ,Adverb,6788,"অজানিতে,অজ্ঞাতসাৰে,এনাভুৱাকৈ,নজনাকৈ"
unwittingly,ক্ৰিয়া বিশেষণ,Adverb,6788,"অজানিতে,অজ্ঞাতসাৰে,এনাভুৱাকৈ,নজনাকৈ"
somewhere,ক্ৰিয়া বিশেষণ,Adverb,6798,"ক’ৰবাত,কোনো এঠাইত,যথা তথা,য’ত ত’ত"
anywhere,ক্ৰিয়া বিশেষণ,Adverb,6798,"ক’ৰবাত,কোনো এঠাইত,যথা তথা,য’ত ত’ত"
till date,ক্ৰিয়া বিশেষণ,Adverb,6799,"আজিকোপতি,আজি পৰ্যন্ত,আজিলৈকে,অদ্যাপি"
somewhere,ক্ৰিয়া বিশেষণ,Adverb,6800,"কেনিবা,কোনোবাফালে,ক’ৰবালৈ"
sharp,ক্ৰিয়া বিশেষণ,Adverb,6867,"সময়নিষ্ঠভাৱে,কাঁটাই কাঁটাই"
loudly,ক্ৰিয়া বিশেষণ,Adverb,6876,"হুৰাওৰাৱে,হুৰাওৰাওকৈ,ৰাউচি-জুৰি,নিনাদিত"
loudly,ক্ৰিয়া বিশেষণ,Adverb,6877,"উচ্চস্বৰে,চিঞৰি-চিঞৰি,ডাঙৰকৈ,ফুটাই"
fortunately,ক্ৰিয়া বিশেষণ,Adverb,6888,"সৌভাগ্যবশতঃ,সৌভাগ্যক্ৰমে,ভাগ্যক্ৰমে,ভাগ্যে"
luckily,ক্ৰিয়া বিশেষণ,Adverb,6888,"সৌভাগ্যবশতঃ,সৌভাগ্যক্ৰমে,ভাগ্যক্ৰমে,ভাগ্যে"
invited,ক্ৰিয়া বিশেষণ,Adverb,6931,"আহূত,আমন্ত্ৰিত,নিমন্ত্ৰিত"
occasionally,ক্ৰিয়া বিশেষণ,Adverb,6932,"কেতিয়াবা,অকস্মাৎ,কাচিৎ,দৈৱাৎ"
seldomly,ক্ৰিয়া বিশেষণ,Adverb,6932,"কেতিয়াবা,অকস্মাৎ,কাচিৎ,দৈৱাৎ"
cap a pie,ক্ৰিয়া বিশেষণ,Adverb,6939,আপাদ মস্তক
completely,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
wholly,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
entirely,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
totally,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
altogether,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
absolutely,ক্ৰিয়া বিশেষণ,Adverb,6989,"নগমে,গোটেই,একেবাৰে,একদম"
uninvented,ক্ৰিয়া বিশেষণ,Adverb,7012,অনাৱিষ্কৃত
overnight,ক্ৰিয়া বিশেষণ,Adverb,7061,ৰাতাৰাতি
somehow,ক্ৰিয়া বিশেষণ,Adverb,7062,"কেনেবাকৈ,কিবাপ্ৰকাৰে,যথা কিঞ্চিতৰূপে"
noways,ক্ৰিয়া বিশেষণ,Adverb,7063,"কেনিও,এফালেও"
ajar,ক্ৰিয়া বিশেষণ,Adverb,7065,"কাণি-দুৱৰীকৈ,কাষি-দুৱৰীকৈ"
slowly,ক্ৰিয়া বিশেষণ,Adverb,7083,"ঢিলাকৈ,কোমলকৈ,মৃদুকৈ,আলফুলকৈ"
gradually,ক্ৰিয়া বিশেষণ,Adverb,7083,"ঢিলাকৈ,কোমলকৈ,মৃদুকৈ,আলফুলকৈ"
gently,ক্ৰিয়া বিশেষণ,Adverb,7083,"ঢিলাকৈ,কোমলকৈ,মৃদুকৈ,আলফুলকৈ"
softly,ক্ৰিয়া বিশেষণ,Adverb,7083,"ঢিলাকৈ,কোমলকৈ,মৃদুকৈ,আলফুলকৈ"
day and night,ক্ৰিয়া বিশেষণ,Adverb,7151,"অহোৰাত্ৰি,অহোৰাত্ৰ,দিন-ৰাতি,দিৱা-ৰাত্ৰি"
24x7,ক্ৰিয়া বিশেষণ,Adverb,7151,"অহোৰাত্ৰি,অহোৰাত্ৰ,দিন-ৰাতি,দিৱা-ৰাত্ৰি"
by all means,ক্ৰিয়া বিশেষণ,Adverb,7189,"সৰ্বতোপ্ৰকাৰে,সৰ্বথা,সৰ্ব্বতোপ্ৰকাৰে,সৰ্ব্বথা"
by heart and soul,ক্ৰিয়া বিশেষণ,Adverb,7189,"সৰ্বতোপ্ৰকাৰে,সৰ্বথা,সৰ্ব্বতোপ্ৰকাৰে,সৰ্ব্বথা"
likewise,ক্ৰিয়া বিশেষণ,Adverb,7211,"সেইদৰে,তেনেকৈ,তথৈব,তেনেকুৱাকৈ"
nearby,ক্ৰিয়া বিশেষণ,Adverb,7356,"ঠাইতে,ওচৰতে,সমীপতে,close by"
close by,ক্ৰিয়া বিশেষণ,Adverb,7356,"ঠাইতে,ওচৰতে,সমীপতে,nearby"
nigh,ক্ৰিয়া বিশেষণ,Adverb,7356,"ঠাইতে,ওচৰতে,সমীপতে,nearby"
squint,ক্ৰিয়া বিশেষণ,Adverb,7400,"তীৰ্য্যকভাৱে,বেঁকাকৈ,আওঁপকীয়াকৈ"
afterwards,ক্ৰিয়া বিশেষণ,Adverb,7462,"পাচে-পৰে,পৰস্তে,অতঃপৰ,আতপৰে"
subsequently,ক্ৰিয়া বিশেষণ,Adverb,7462,"পাচে-পৰে,পৰস্তে,অতঃপৰ,আতপৰে"
later,ক্ৰিয়া বিশেষণ,Adverb,7462,"পাচে-পৰে,পৰস্তে,অতঃপৰ,আতপৰে"
later on,ক্ৰিয়া বিশেষণ,Adverb,7462,"পাচে-পৰে,পৰস্তে,অতঃপৰ,আতপৰে"
comparatively,ক্ৰিয়া বিশেষণ,Adverb,7566,"তুলনামূলকভাৱে,আপেক্ষিকভাৱে"
so long,ক্ৰিয়া বিশেষণ,Adverb,7622,"তেতেবেলি,সিমান পৰ,সিমান সময়,ইমান পৰ"
long ago,ক্ৰিয়া বিশেষণ,Adverb,7626,"তাহানিখন,তাহানিয়েই,পূৰ্বকালতে,আগৰ দিনত"
partly,ক্ৰিয়া বিশেষণ,Adverb,7644,"আংশিকভাৱে,আধৰুৱাকৈ,আদখিনীয়াকৈ,আদখনীয়াকৈ"
partially,ক্ৰিয়া বিশেষণ,Adverb,7644,"আংশিকভাৱে,আধৰুৱাকৈ,আদখিনীয়াকৈ,আদখনীয়াকৈ"
obliged,ক্ৰিয়া বিশেষণ,Adverb,7673,"বাধিত,অনুগৃহীত"
layer by layer,ক্ৰিয়া বিশেষণ,Adverb,7680,"তৰপা তৰপে,তৰপে তৰপে"
till then,ক্ৰিয়া বিশেষণ,Adverb,7683,"তদৱধি,তেতিয়াৰে পৰা,ever since,since then"
ever since,ক্ৰিয়া বিশেষণ,Adverb,7683,"তদৱধি,তেতিয়াৰে পৰা,till then,since then"
since then,ক্ৰিয়া বিশেষণ,Adverb,7683,"তদৱধি,তেতিয়াৰে পৰা,till then,ever since"
from that,ক্ৰিয়া বিশেষণ,Adverb,7683,"তদৱধি,তেতিয়াৰে পৰা,till then,ever since"
rolling around,ক্ৰিয়া বিশেষণ,Adverb,7697,"বাগৰা-বাগৰি,ইকাথি-সিকাথি,ইকাতি-সিকাতি"
here and there,ক্ৰিয়া বিশেষণ,Adverb,7718,"য’তে-ত’তে,আনে-বানে,অ’ত-ত’ত,ইফালে-সিফালে"
spontaneously,ক্ৰিয়া বিশেষণ,Adverb,7749,"আপোনা-আপুনি,নিজে নিজে,স্বতঃস্ফুৰ্তভাৱে,স্বতঃ"
automatically,ক্ৰিয়া বিশেষণ,Adverb,7749,"আপোনা-আপুনি,নিজে নিজে,স্বতঃস্ফুৰ্তভাৱে,স্বতঃ"
expanded,ক্ৰিয়া বিশেষণ,Adverb,7753,"ব্যাপ্ত,ব্যাপী,পৰিব্যাপ্ত,অভিব্যাপ্ত"
outspread,ক্ৰিয়া বিশেষণ,Adverb,7753,"ব্যাপ্ত,ব্যাপী,পৰিব্যাপ্ত,অভিব্যাপ্ত"
dressing up,ক্ৰিয়া বিশেষণ,Adverb,7791,"পিন্ধি-উৰি,কাচি-উৰি,সাজি-পাৰি,সাজি-কাজি"
until,ক্ৰিয়া বিশেষণ,Adverb,7808,"যেতিয়ালৈ,যেতিয়ালৈকে,যাৱৎ,পৰ্যন্ত"
as long as,ক্ৰিয়া বিশেষণ,Adverb,7808,"যেতিয়ালৈ,যেতিয়ালৈকে,যাৱৎ,পৰ্যন্ত"
unwillingly,ক্ৰিয়া বিশেষণ,Adverb,7815,"অনিচ্ছাসত্বেও,অনিচ্ছাপূৰ্বক"
intact,ক্ৰিয়া বিশেষণ,Adverb,7847,"অপৰিৱৰ্তিত,বাহাল,অক্ষত,পুনস্থাপন"
reinstate,ক্ৰিয়া বিশেষণ,Adverb,7847,"অপৰিৱৰ্তিত,বাহাল,অক্ষত,পুনস্থাপন"
unnecessarily,ক্ৰিয়া বিশেষণ,Adverb,7867,"অবাবতে,অকাৰণতে,অবাবত,অকাৰণত"
slightly,ক্ৰিয়া বিশেষণ,Adverb,7897,"অলপকৈ,তাকৰকৈ,চূৰ্চুৰীয়াকৈ,অলপীয়াকৈ"
aimlessly,ক্ৰিয়া বিশেষণ,Adverb,7898,অনাই-বনাই
by chance,ক্ৰিয়া বিশেষণ,Adverb,7972,"ঘটনাক্ৰমে,দৈবাৎ,দৈবক্ৰমে"
